URL,Title,Neighborhood,Price,Built Area,Land Area,Bedrooms,Bathrooms,Half Bathrooms,Garage,Stratum,Year Built,Floor Level,Administration Fee,Property Type,Business Type,Status,Extraction Date,Error,Property_Category,Description,Features,Features_Count,Project_Units,Is_Project,Price_Label,Has_Individual_Units,Project_Parent,Project_Name,Is_Project_Unit
https://www.properati.com.co/detalle/14032-32-2ce8-224d8ce5e3c0-19a8054-913f-7723,Apartamento en venta en Pereira,"Pereira, Risaralda",$ 375.000.000,63 m²,N/A,3,2,N/A,N/A,4,2023,N/A,N/A,Apartamento,Venta,N/A,2025-11-21 23:03,,Construcción,"infVer teléfonoWhatsappse vende apartamento en el poblado, pereira, risaralda. este lindo apartamento queda al lado de una reserva natural, asi que te despiertas con el cantar de los pajaritos, con 3 habitaciones, 2 baños con balcon,un lugar muy agradable,contactame!!!","Cocina integral, Gas natural, Área infantil, Ascensor",4,,,,,,,
https://www.properati.com.co/detalle/14032-32-43a7-cbf587b1ca22-19a7627-8681-7169,Casa en venta en Tabio,"Tabio, Cundinamarca",$ 890.000.000,229 m²,3.630 m²,4,3,N/A,1,3,2021,N/A,N/A,Casa,Venta,N/A,2025-11-21 23:03,,Construcción,"Hermosa casa en venta – Tabio, Río Frío Oriental 🌿 A solo 7,9 km (20 minutos del CAI), te espera un lugar donde la tranquilidad del campo se mezcla con la comodidad de la ciudad. Si lo que buscas es privacidad, confort y una conexión real con la naturaleza, esta casa es para ti. ✨ Detalles generales Terreno: 3.630 m² Construcción: 229 m² Primer piso: Aquí encontrarás una habitación principal amplia, con walk-in closet y baño privado para tu total comodidad. La zona social tiene una chimenea que crea un ambiente cálido y acogedor, perfecta para disfrutar de las vistas al paisaje. La cocina cuenta con amplios espacios de almacenamiento, ideal para quienes disfrutan cocinar. También tienes una habitación de servicio con baño privado, un baño social, bodega y un patio de ropas iluminado y ventilado. Segundo piso: Dos habitaciones con closet en madera, muy iluminadas y con una vista preciosa hacia los prados y árboles que rodean la propiedad. Un baño completo con tragaluz para una iluminacion natural. 🌄 Ven a disfrutar del aire puro, los paisajes abiertos y la calma del campo, sin estar lejos de la ciudad. Es el lugar perfecto para hacerlo tu hogar o tener un refugio de fin de semana donde descansar y recargar energía. 📞 Si quieres conocerla o recibir más información, llámame o escríbeme alVer teléfono.","Parqueadero, Chimenea, Vista panorámica, Electricidad, Jardín",5,,,,,,,
https://www.properati.com.co/detalle/14032-32-6f57-196e42140aeb-196a689-9376-7355,Lote en venta en Tuluá,"Tuluá, Valle del Cauca",$ 350.000.000,N/A,500 m²,N/A,N/A,N/A,1,5,Plazo,N/A,N/A,Lote,Venta,N/A,2025-11-21 23:03,,Lote/Terreno,"Exclusivos lotes campestres con espectaculares vistas al campo, a tan solo 500 mts de la ciudad. Conjunto cerrado con portería, amplias zonas verdes, todos los servicios públicos y vías pavimentadas. Contamos con planes de financiación. Contamos con licencia de construcción y escrituración inmediata. Se entregan para construir inmediatamente. Estamos seguros de que se enamorará de sus vistas, venga y conozca sin compromisos.","Parqueadero, Gas natural, Tanque de agua, Electricidad, Seguridad privada, Caseta de vigilancia",6,,,,,,,
https://www.properati.com.co/detalle/14032-32-b918-6404675fed9-19a806a-9ce3-70d7,Casa en venta en Retiro,"Retiro, Antioquia",$ 1.980.000.000,316 m²,500 m²,5,4,1,1,4,2019,N/A,$ 1.152.998,Casa,Venta,N/A,2025-11-21 23:03,,Construcción,"Casa independiente en unidad cerrada ✨ 316 m² construidos (267 m² interiores + 49 m² en pérgolas) Lote privado de 500 m² Características generales • Área construida: 316 m² • Área del lote: 500 m² • Tipo: Casa independiente (no adosada) • Administración: $1.152.998 mensuales • 3 pérgolas (49 m² en total) 🛋 Primer piso • Sala con chimenea • Comedor • Baño social • Habitación de servicio con baño independiente • Cocina con despensa • Zona de ropas (cubierta y externa) • Cuarto útil • Jacuzzi • Parqueadero cubierto para 2 vehículos • Jardín frontal y posterior privado Segundo piso • 4 habitaciones, todas con vestier y baño privado • Estudio Amenidades de la unidad residencial • Portería y vigilancia 24/7 • Personal de mantenimiento y jardinería • Juegos infantiles • Recolección de basura 2 veces al día","Parqueadero, Cocina integral, Cuarto de servicio, Gas natural, Agua, Bodega, Balcón, Jacuzzi, Alarma, Chimenea, Electricidad, Seguridad privada, Jardín, Colegios, Parques, Centros comerciales",16,,,,,,,
https://www.properati.com.co/detalle/14032-32-67f-c83c71caf33a-eedb85-998b-4110,Lote en venta en Zipaquirá,"Zipaquirá, Cundinamarca",$ 900.000.000,N/A,962 m²,N/A,N/A,N/A,N/A,3,Plazo,N/A,N/A,Lote,Venta,N/A,2025-11-21 23:03,,Lote/Terreno,"CONTACTO UNICAMENTE WHATSSAP: POR FAVOR alVer teléfonoWhatsappTRES-UNO-DOS-TRES-SIETE-NUEVE-DOS-UNO-UNO-DOS -para mensajes y llamadas telefónicas. Proyecto con licencia de construcción aprobada. Construye treinta apartamentos de una y dos alcobas. Puedes rentarlos para vacaciones cortas tipo airbnb. Descrestante proyecto de vivienda para inversión, diseños únicos, espacios amplios y la mejor vista del centro historico. Una inversión ideal, innovación, comodidad y turismo. Único con concepto de inversión de apartasuite para alquiler por días. Apartasuites con terraza, diseño disruptivo, el más moderno de la ciudad. Oportunidad de inversión con modelo de negocio de arrendamiento por noches. Area total de lote: 961.76 M2 Contactar vía WhatsappWhatsApp",N/A,0,,,,,,,
https://www.properati.com.co/detalle/14032-32-f2db-c8d6082a3da8-19109b5-8a88-78a9,Lote en venta en Bojacá,"Bojacá, Cundinamarca",$ 201.710.400,N/A,30.000 m²,N/A,N/A,N/A,N/A,N/A,Plazo,N/A,N/A,Lote,Venta,N/A,2025-11-21 23:03,,Lote/Terreno,"IDENTIFICACION DEL INMUEBLE: PARCELA 19 CONDOMINIO BARRO BLANCO AREA DEL TERRENO: 30000 M2 USO: Rural-Zona de desarrollo agropecuario sin restricciones MATRICULA INMOBILIARIA NO.:Ver teléfonoWhatsappREAPERTURA #: 4 DESCRIPCIÓN DEL INMUEBLE: Lote de terreno de pendiente media a alta Afectación línea de Alta Tensión REFERENCIAS DEL SECTOR: Escuela Barroblanco a 1 km Cabecera municipal a 5,8 km. Madrid a 9,8Km. Vía Soacha-La Mesa (6,3 km) OTRAS CARACTERISTICAS: Parcelación abierta Suelo Rural Desarrollo Agropecuario sin restricciones SERVICIOS CON LOS QUE CUENTA EL INMUEBLE: Acometida eléctrica, acometida agua, vía de acceso. Disponibilidad de servicios debe gestionarse por parte del comprador",N/A,0,,,,,,,
https://www.properati.com.co/detalle/14032-32-5e74-7cac1e10707e-aa58c73c-be25-444f,Oficina en venta en Niza,"Niza, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",$ 13.047.900.000,2.606 m²,N/A,N/A,701,N/A,1,N/A,Plazo,N/A,N/A,Oficina,Venta,N/A,2025-11-21 23:03,,Construcción,"SE VENDE OFICINA 701 46 PARQUEADEROS EDIFICIO WORLD BUSINESS CENTER P.H. DE El área Privada es de 2396.89 M2 +141.4 M2 de Terraza El área Construida es de 2464.8 M2 + 141.4 M2 de Terraza Oficina con área libre, cocineta, baterías de baño, divisiones en vidrio, pisos en porcelanato, espacio para comedir, terraza con puertas de vidrio, ascensores, recepción, vigilancia 24/7. Edificio con certificación Leed Gold. Sobre la Avenida ciudad de Cali con 26, frente al centro comercial nuestro Bogotá.","Parqueadero, Aire acondicionado, Cocina amoblada, Alarma, Agua, Terraza, Internet, Balcón, Vista panorámica, Gas natural, Electricidad, Seguridad privada, Caseta de vigilancia, Ascensor, Acceso para personas con discapacidad, Avenidas principales, Centros comerciales, Parques, Colegios",19,,,,,,,
https://www.properati.com.co/detalle/14032-32-d66f-5ecca0c8337e-194e107-b273-7acb,Local comercial en venta en Fontibón,"Fontibón, Zona Occidental, Bogotá D.C, Cundinamarca",$ 740.000.000,258 m²,N/A,N/A,N/A,N/A,N/A,N/A,Plazo,N/A,N/A,Local comercial,Venta,N/A,2025-11-21 23:04,,Construcción,"LOCAL COMERCIAL 114, INT. 141, EDIFICIO ZONA FRANCA BUSINESS CENTER, P.H. DE 243,92 M2 RP#6 IDENTIFICACION DEL INMUEBLE: 114, INT. 141, EDIFICIO ZONA FRANCA BUSINESS CENTER, P.H. ÁREA CONSTRUIDA: 258,55 M2 ÁREA PRIVADA: 243,92 M2 AVALUO: SI MATRICULA INMOBILIARIA NO.: 50C-1751319",N/A,0,,,,,,,
https://www.properati.com.co/detalle/14032-32-3573-c12500a2a636-191099a-8a88-78a9,Lote en venta en Bojacá,"Bojacá, Cundinamarca",$ 204.856.320,N/A,30.016 m²,N/A,N/A,N/A,N/A,N/A,Plazo,N/A,N/A,Lote,Venta,N/A,2025-11-21 23:04,,Lote/Terreno,"IDENTIFICACION DEL INMUEBLE: PARCELA 12 CONDOMINIO BARRO BLANCO AREA DEL TERRENO: 30016,41 M2 USO: Rural-Zona de desarrollo agropecuario sin restricciones MATRICULA INMOBILIARIA NO.:Ver teléfonoWhatsappREAPERTURA #: 4 DESCRIPCIÓN DEL INMUEBLE: Lote de terreno de pendiente media a alta Afectación línea de Alta Tensión REFERENCIAS DEL SECTOR: Escuela Barroblanco a 1 km Cabecera municipal a 5,8 km. Madrid a 9,8Km. Vía Soacha-La Mesa (6,3 km) OTRAS CARACTERISTICAS: Parcelación abierta Suelo Rural Desarrollo Agropecuario sin restricciones SERVICIOS CON LOS QUE CUENTA EL INMUEBLE: Acometida eléctrica, acometida agua, vía de acceso. Disponibilidad de servicios debe gestionarse por parte del comprador CONDICIONES GENERALES: Se vende y se entrega en el estado en que se encuentra.",N/A,0,,,,,,,
https://www.properati.com.co/detalle/14032-32-d652-b3ebe6eef2b6-aa8ae20f-991c-4863,Lote en venta en Malambo,"Malambo, Atlántico",$ 18.000.000.000,N/A,200.000 m²,N/A,N/A,N/A,N/A,N/A,Plazo,N/A,N/A,Lote,Venta,N/A,2025-11-21 23:04,,Lote/Terreno,"ÁREA DEL TERRENO: 200000 M2 (20HTA) USO: Grupo 3 - 4 y 5. DESCRIPCIÓN DEL INMUEBLE: La topografía en su mayoría es plana con pendientes promedio -0.3%, -1.3%. Se encuentra ubicado estratégicamente en zona rural cerca a carretera de la prosperidad, con cercanía también a la calle 30. Según registro y certificación es suelo apto para la industrialización, catergorizado en grupo 3 - 4 y 5 cerca a cetros de distribución de importantes cadenas de superficie como Éxito, Caribe y Olímpica, además de importantes empresas como Postobón Malambo, Parque Industrial Malambo S.A. (PIMSA), Hotel Las olas de Malambo, Estación de Servicio Malambo.",N/A,0,,,,,,,
https://www.properati.com.co/detalle/14032-32-ed95-49082cb2353b-194e131-bb02-757a,Lote en venta en Soledad,"Soledad, Atlántico",$ 2.146.900.000,N/A,18.997 m²,N/A,N/A,N/A,N/A,N/A,Plazo,N/A,N/A,Lote,Venta,N/A,2025-11-21 23:04,,Lote/Terreno,"TERRENO RURAL LOTE TUNAL DE 18997,32 M2 IDENTIFICACION DEL INMUEBLE: LOTE TUNAL AREA DEL TERRENO: 18997,32 M2 ESTRATO DEL INMUEBLE: No residencial con estratificación comercial SUJETO A PAGO DE ADMINISTRACIÓN: NO MATRICULA INMOBILIARIA NO.: 041-11383 DESCRIPCIÓN DEL INMUEBLE: Globo de terreno señalado como Porción número tres, segregada del globo El Tunal. Área total: 18.997,32 m2 - Área no invadida: 17.042,11 m2. Área invadida: 1.955 m2. Se incluye la entrega del terreno invadido, desenglobado, para la gestión del comprador REFERENCIAS DEL SECTOR: Lote en Soledad cercano a Termoelectrica Corelca, Urbanizaciones residenciales (Villa Sofía, Los Mangos, Las Margaritas) ubicadas sobre el costado de en frente y a los lados Instituto Tecnologico de Soledad (ITSA) y estación Petromil de Calle 18 OTRAS CARACTERISTICAS: Lote cercado, Cuenta con Energía Eléctrica SERVICIOS ADICIONALES: Actualmente cuenta con vigilancia instalada por Promigas",N/A,0,,,,,,,
https://www.properati.com.co/detalle/14032-32-1f90-105d5531ced6-199926f-b8f4-713d,Casa en venta en El Recreo,"El Recreo, Barranquilla, Atlántico",$ 630.000.000,320 m²,400 m²,4,2,N/A,N/A,N/A,Plazo,N/A,N/A,Casa,Venta,N/A,2025-11-21 23:04,,Construcción,"Remate de casa de 2 pisos de 320 metros cuadrados barrio Las Delicias referencia # 120 Casa ubicada en buen sector de la ciudad, amplio, fresco e iluminado. Cerca a parques, colegios, universidades, restaurantes, centros comerciales, restaurantes, supermercados, transporte publico y comodas vias de acceso Se escuchan ofertas !Ver teléfonoWhatsappWhatsapp","Cocina integral, Patio, Avenidas principales, Centros comerciales",4,,,,,,,
https://www.properati.com.co/detalle/14032-32-451b-373445007be7-19a0db0-ad8d-760e,Apartamento en venta,N/A,$ 215.000,63 m²,N/A,1,1,N/A,1,N/A,1991,N/A,N/A,Apartamento,Venta,N/A,2025-11-21 23:04,,Construcción,"PRECIO DE VENTA: 215.000€ Te presentamos este precioso apartamento situado en una de las zonas más exclusivas y tranquilas de Santa Pola del Este, dentro de una urbanización privada con piscina comunitaria, amplias zonas verdes y unas vistas espectaculares al mar que te enamorarán desde el primer momento. La vivienda ha sido reformada íntegramente con un estilo moderno y funcional, lista para entrar a vivir. Dispone de: Luminoso salón-comedor con grandes ventanales y vistas de ensueño. Cocina abierta de diseño, totalmente equipada con electrodomésticos de última generación. Dormitorio doble con balcón privado, ideal para disfrutar de la brisa mediterránea. Baño completo con acabados actuales. Trastero con posibilidad de convertirlo en un segundo dormitorio, perfecto para adaptarse a tus necesidades. Su ubicación es inmejorable, en una de las zonas más bonitas de Santa Pola, un entorno natural donde podrás desconectar, relajarte y disfrutar de la playa, la tranquilidad y el estilo de vida mediterráneo. Una oportunidad única tanto como residencia habitual, segunda vivienda o inversión. NOTA ACLARATORIA: La publicidad se coloca en un portal internacional. Agradezco tener presente que la presente publicacion corresponde a Santa Pola, Alicante. Correspondiente a España. Precio de venta (215.000€) DOSCIENTOS QUINCE MIL EUROS. CONTACTAR VIA WHATSAPP PREFERIBLEMENTE PARA MAYOR INFORMACION. Omitir por favor funcionalidades en la parte baja correspondientes a calculadora hipotecaria y datos concernientes al mercado inmobiliario correspondiente a Colombia.","Parqueadero, Agua, Cocina integral, Centros comerciales, Colegios, El mar",6,,,,,,,
https://www.properati.com.co/detalle/14032-32-1671-3d3dadcd4b59-19a5c5a-8024-71e2,Casa en venta en La Ceja,"La Ceja, Antioquia",$ 3.200.000.000,374 m²,8.124 m²,4,5,N/A,1,5,2019,N/A,$ 1.000.000,Casa,Venta,N/A,2025-11-21 23:04,,Construcción,"✨ Casa Campestre en Parcelación – La Ceja, Antioquia ✨🌿 Área del lote: 8.124 m² Área construida: 374 m² Distribución de la casa: 4 habitaciones con baño (3 con vestier). Baño social. Estar de computadora. Cocina abierta con alacena. Sala – comedor. Cuarto de ropas. Terraza amplia. Cuarto útil. Parqueadero cubierto para 3 vehículos y 5 descubiertos. 🌳 Entorno natural: Árboles nativos y frutales. 2 quebradas de nacimiento. Reserva natural. 💧 Adicionales: Tanque de aguas lluvias (10.000 lt). Pozo séptico. 📑 Gastos: Predial: $12’000.000 anual. Administración: $1’000.000 mensual.","Parqueadero, Cocina amoblada, Cuarto de servicio, Agua, Balcón, Vista panorámica, Chimenea, Bodega, Seguridad privada, Jardín, Colegios, Parques, Centros comerciales",13,,,,,,,
https://www.properati.com.co/detalle/14032-32-fdd7-c44c2c2543da-19a5eef-9161-7538,Local comercial en venta en Santa Rosa de Cabal,"Santa Rosa de Cabal, Risaralda",$ 2.700.000.000,260 m²,N/A,550,16,1,N/A,6,Plazo,N/A,N/A,Local comercial,Venta,N/A,2025-11-21 23:04,,Construcción,"Esta propiedad consta 550m2 y tiene: - 1 local comercial de 70m2 alquilado a un restaurante - 1 hotel con 15 habitaciones con sus 15 baños y 1 social, todas las habitaciones estan dotadas con sus camas, lencerias, y televisiones. - alquilados 200m2 aproximadamente al parqueader de enseguida.","Internet, Cuarto de servicio, Gas natural, Electricidad, Wifi, Televisión por cable, Tanque de agua, Agua, Bodega, Vigilante, Acceso para personas con discapacidad, Avenidas principales, Centros comerciales, Parques",14,,,,,,,
https://www.properati.com.co/detalle/14032-32-5171-94e4191d6abf-19990e4-9013-7553,Casa en venta en El Recreo,"El Recreo, Barranquilla, Atlántico",$ 595.000.000,300 m²,500 m²,3,1,N/A,N/A,N/A,Plazo,N/A,N/A,Casa,Venta,N/A,2025-11-21 23:04,,Construcción,"Remate de casa con gran terreno de 500 metros cuadrados barrio Las Delicias referencia # 110. Casa ubicada en buen sector de la ciudad, amplio, fresco e iluminado. Cerca a parques, colegios, universidades, restaurantes, centros comerciales, restaurantes, supermercados, transporte publico y comodas vias de acceso Se escuchan ofertas !Ver teléfonoWhatsappWhatsapp","Terraza, Avenidas principales, Centros comerciales",3,,,,,,,
https://www.properati.com.co/detalle/14032-32-167a-ef3bffcce57e-19a8aad-8737-73de,Casa en venta en Guarne,"Guarne, Antioquia",$ 1.470.000.000,279 m²,774 m²,3,3,1,1,5,2021,N/A,$ 310.000,Casa,Venta,N/A,2025-11-21 23:04,,Construcción,Casa Campestre en Guarne - Antioquia 🌿 A solo 1.6 km de la entrada a Guarne Área lote: 774 m² Área construida: 279 m² 💰 Administración: $310.000 🔒 Unidad cerrada (con viviente) ✨ Características principales: ✅ 3 habitaciones ✅ 3 baños + 1 medio baño ✅ Estudio ✅ Jardín interno ✅ Comedor ✅ Sala de doble altura ✅ Cocina integral ✅ Despensa ✅ Cuarto de ropas ✅ Parqueadero cubierto para 2 carros ✅ Cuarto útil ✅ Deck o terraza ✅ Balcón con vista a la reserva ✅ Portada eléctrica ✅ Corredor en todo el perímetro 🎥 Seguridad: 🔹 Circuito de cámaras 🔹 Sistema de alarma 💧 Servicios adicionales: 🔹 Tanque aguas lluvias 🔹 Tanque reserva agua potable 🌳 Zonas comunes: Lago 🛖 Kiosko ⚽ Juegos infantiles Placa deportiva 🌲 Reserva natural 📌 ¡Vive rodeado de naturaleza con todas las comodidades! 📲 Contáctanos para más información o agendar una visita.,"Parqueadero, Balcón, Vista panorámica, Agua, Internet, Cocina integral, Chimenea, Bodega, Seguridad privada, Parques",10,,,,,,,
https://www.properati.com.co/detalle/14032-32-908c-4c13e79e4124-3f8da64e-a379-4f9b,Lote en venta en Soledad,"Soledad, Atlántico",$ 2.146.900.000,N/A,18.997 m²,N/A,N/A,N/A,N/A,3,Plazo,N/A,N/A,Lote,Venta,N/A,2025-11-21 23:04,,Lote/Terreno,"LOTE Barrio Tunal Área privada: 18997,32 M2 Este terreno ofrece un gran potencial para una variedad de proyectos comerciales y residenciales. La ubicación sobre una vía principal garantiza una excelente visibilidad y accesibilidad para cualquier tipo de emprendimiento comercial. Este lote es ideal para la construcción de locales comerciales, oficinas, centros comerciales, o cualquier otro proyecto que busque captar la atención de una amplia audiencia y aprovechar el flujo constante de personas y vehículos. Además, debido a su tamaño y ubicación estratégica, el terreno también es apto para el desarrollo de proyectos residenciales, ya sea para la construcción de viviendas unifamiliares, conjuntos residenciales o edificios de apartamentos. La demanda creciente de vivienda en Soledad lo convierte en una inversión atractiva para aquellos que buscan incursionar en el mercado inmobiliario. El terreno cuenta con todos los servicios básicos necesarios, como agua, electricidad, alcantarillado y acceso a redes de comunicación, lo que facilita el desarrollo de cualquier tipo de proyecto. Su topografía ofrece flexibilidad para adaptarse a diferentes diseños y usos, lo que permite aprovechar al máximo su potencial. Cercano a instalaciones industriales como Termoeléctrico Corelca, Urbanizaciones residenciales (Villa Sofía, Los Mangos, Las Margaritas) ubicadas sobre el costado de en frente y a los lados Instituto Tecnológico de Soledad (ITSA) y estación Petromil de Calle 18. NO PIERDAS LA OPORTUNIDAD !!!!!",N/A,0,,,,,,,
https://www.properati.com.co/detalle/14032-32-17ae-46bc15545731-194e12d-bb02-757a,Lote en venta en Girardot,"Girardot, Cundinamarca",$ 543.000.000,N/A,639 m²,N/A,N/A,N/A,N/A,N/A,Plazo,N/A,N/A,Lote,Venta,N/A,2025-11-21 23:04,,Lote/Terreno,"TERRENO URBANO ROSA BLANCA DE 639,6 M2 IDENTIFICACION DEL INMUEBLE: Rosa blanca AREA DEL TERRENO: 639,6 M2 ÁREA CONSTRUIDA: 56,55 M2 AÑOS DE CONSTRUCCIÓN: 36 ESTRATO DEL INMUEBLE: N/A SUJETO A PAGO DE ADMINISTRACIÓN: NO AVALUO: SI MATRICULA INMOBILIARIA NO.: 307-35321",N/A,0,,,,,,,
https://www.properati.com.co/detalle/14032-32-2320-5c794ad4dede-192965b-895e-79b6,Lote en venta en Atlántico,Atlántico,$ 4.793.855.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Plazo,N/A,N/A,Lote,Venta,N/A,2025-11-21 23:05,,Lote/Terreno,"TERRENOS BOCATOCINO: MORRO DE ZAMBA, BOCA LA BARRA Y LA LUCHA DE 620000 M2 IDENTIFICACION DEL INMUEBLE: BOCATOCINO: Morro de Zamba, Boca La Barra y La Lucha AREA DEL TERRENO: 620000 M2 AÑOS DE CONSTRUCCIÓN: No aplica MATRICULA INMOBILIARIA NO.: 045-36438 045-31507 045-31508 DESCRIPCIÓN DEL INMUEBLE: Predio en bruto con frente de playa REFERENCIAS DEL SECTOR: Colinda con la vereda Bocatocino, cuenta con una vía de ingreso y la facilidad de acceder a servicios de energía y gas. OTRAS CARACTERISTICAS: Con vista al mar y al paisaje circundante, ofrece entornos privados y exclusivos para estancias tranquilas. SERVICIOS CON LOS QUE CUENTA EL INMUEBLE: Disponibilidad de energía y gas. VER ESPECIFICACIONES DEL LOTE EN LA PESTAÑA DE ANEXOSCONDICIONES PARTICULARES: SE VENDE COMO CUERPO CIERTO CONDICIONES GENERALES: Se vende y se entrega en el estado en que se encuentra.",N/A,0,,,,,,,
https://www.properati.com.co/detalle/14032-32-171f-bd18f1093bfd-1910995-8a88-78a9,Lote en venta en Bojacá,"Bojacá, Cundinamarca",$ 201.600.000,N/A,30.000 m²,N/A,N/A,N/A,N/A,N/A,Plazo,N/A,N/A,Lote,Venta,N/A,2025-11-21 23:05,,Lote/Terreno,"IDENTIFICACION DEL INMUEBLE: PARCELA 11 CONDOMINIO BARRO BLANCO AREA DEL TERRENO: 30484,64 M2 USO: Rural-Zona de desarrollo agropecuario sin restricciones DESCRIPCIÓN DEL INMUEBLE: Lote de terreno de pendiente media a alta REFERENCIAS DEL SECTOR: Escuela Barroblanco a 1 km Cabecera municipal a 5,8 km. Madrid a 9,8Km. Vía Soacha-La Mesa (6,3 km) OTRAS CARACTERISTICAS: Parcelación abierta Suelo Rural Desarrollo Agropecuario sin restricciones SERVICIOS CON LOS QUE CUENTA EL INMUEBLE: Acometida eléctrica, acometida agua, vía de acceso. Disponibilidad de servicios debe gestionarse por parte del comprador CONDICIONES GENERALES: Se vende y se entrega en el estado en que se encuentra.",N/A,0,,,,,,,
https://www.properati.com.co/detalle/14032-32-4e07-311fa39d2843-194e115-bb02-757a,Finca en venta en Yopal,"Yopal, Casanare",$ 420.000.000,296 m²,N/A,N/A,N/A,N/A,N/A,N/A,Plazo,N/A,N/A,Finca,Venta,N/A,2025-11-21 23:05,,Lote/Terreno,"TERRENO URBANO DE 296,16 M2 AREA DEL TERRENO: 296,16 M2 AVALUO: SI MATRICULA INMOBILIARIA NO.:Ver teléfonoWhatsappDESCRIPCIÓN DEL INMUEBLE: Bodega y oficina:dos areas en cada piso con un baño y escalera de acceso. La bodega queda ubicada en el primer piso y las oficinas quedan en el segundo piso con un área 328.51 m2, sin sotano. REFERENCIAS DEL SECTOR: Instituciones Educativas, Parque, Zona Verdes. Zona Central del área urbana del municipio de Yopal. Colinda con los barrios:La Corocora, Luis Hernández Vargas, Bello Horizonte, El Gavan, Villa del Prado, Covisedca,Primero de Mayo y Los Vencedores. OTRAS CARACTERISTICAS: el predio cuenta con Bodega y oficina , dos areas en cada piso con un baño y escaleras de acceso.Area urbana del municiopio de Yopal, las actividades predominantes en el sector son Comerciales, multiples y residenciales , adicional a esto con vias en muy buen estado y alumbrado publico. SERVICIOS CON LOS QUE CUENTA EL INMUEBLE: Energía eléctrica, Acueducto, Alcantarillado, Gas domiciliar Telefonía.",N/A,0,,,,,,,
https://www.properati.com.co/detalle/14032-32-ca02-984a6900f1c8-6dd05fa5-ae51-4afb,Lote industrial en venta en Tocancipá,"Tocancipá, Cundinamarca",$ 3.400.000.000,1.200 m²,N/A,N/A,N/A,N/A,1,N/A,Plazo,N/A,$ 1.950.000,Lote industrial,Venta,N/A,2025-11-21 23:05,,Lote/Terreno,"CONTACTO UNICAMENTE WHATSSAP LLAMADAS Y MENSAJESVer teléfonoWhatsappPOR FAVOR Propiedad que actualmente se encuentra arrendada produciendo. Area de lote: 1.400 mts2. Area construída: 1.200mts. Piso1: 870.59m2. Piso2: 82.59 m2. Piso3: 202.74 m2 Piso 4: 44.85 m2. zona de cafetería. Altura libre de bodegage 12 mts. Altura total bodega 15 mts. Piso en concreto con capacidad de 6 Ton/m2. Cubierta tipo standing seam calibre 26 con tejas translúcidas. Un muelle con desnivel y uno a nivel con puertas metálicas manuales. 6 baños. Sub estación de 75 kva Lote: 1.400 mts2 Area construída: 1.200 mts. Piso1: 870.59 m2. Piso2: 82.59 m2. Piso3: 202.74 m2 Piso4: 44.85 m2. zona de cafetería Area total: 1,200.77m2. Contactarme por whatsapp unicamente mensaje o llamada telefonicaWhatsApp,","Parqueadero, Electricidad, Agua, Bodega, Seguridad privada, Caseta de vigilancia",6,,,,,,,
https://www.properati.com.co/detalle/14032-32-b8af-d350deb60cfe-19109bc-8a88-78a9,Lote en venta en Bojacá,"Bojacá, Cundinamarca",$ 201.600.000,N/A,30.000 m²,N/A,N/A,N/A,N/A,N/A,Plazo,N/A,N/A,Lote,Venta,N/A,2025-11-21 23:05,,Lote/Terreno,"AREA DEL TERRENO: 30000 M2 USO: Rural-Zona de desarrollo agropecuario sin restricciones DESCRIPCIÓN DEL INMUEBLE: Lote de terreno de pendiente baja a media REFERENCIAS DEL SECTOR: Escuela Barroblanco a 1 km Cabecera municipal a 5,8 km. Madrid a 9,8Km. Vía Soacha-La Mesa (6,3 km) OTRAS CARACTERISTICAS: Suelo Rural Suburbano-Vivienda Campestre Vivienda Dispersa: 2 vvdas/Ha Vivienda Agrupada: 3 vvdas/Ha SERVICIOS CON LOS QUE CUENTA EL INMUEBLE: Acometida eléctrica, acometida agua, vía de acceso. Disponibilidad de servicios debe gestionarse por parte del comprador",N/A,0,,,,,,,
https://www.properati.com.co/detalle/14032-32-66d7-5d0bf0656251-19a89c3-9d3d-7531,Apartamento en venta en Los Alamos,"Los Alamos, Pereira, Risaralda",$ 1.300.000.000,240 m²,N/A,2,4,N/A,1,6,Plazo,N/A,N/A,Apartamento,Venta,N/A,2025-11-21 23:05,,Construcción,hermoso penthouse en una de las mejores zonas de Pereira 240m2,"Parqueadero, Balcón, Jacuzzi, Cuarto de servicio, Agua, Internet, Cocina integral, Vista panorámica, Gas natural, Terraza, Seguridad privada, Asador, Ascensor, Avenidas principales, Centros comerciales, Parques, Colegios, Estaciones de metro",18,,,,,,,
